replay,cell_id,mutant_id,stratum,intended_stage,bypassed_stage,outcome,destination,mutated_source_sha256
2,r2-G-SCA-01-bypass-none,G-SCA-01,primary,,none,accepted,accepted,385ca53ca297a2b2c52c397aaa337b333816fc4baa7793c2ba6c4712fa52b16b
2,r2-G-SCA-01-bypass-ruff_format,G-SCA-01,primary,,ruff_format,accepted,accepted,385ca53ca297a2b2c52c397aaa337b333816fc4baa7793c2ba6c4712fa52b16b
2,r2-G-SCA-01-bypass-ruff_lint,G-SCA-01,primary,,ruff_lint,accepted,accepted,385ca53ca297a2b2c52c397aaa337b333816fc4baa7793c2ba6c4712fa52b16b
2,r2-G-SCA-01-bypass-mypy,G-SCA-01,primary,,mypy,accepted,accepted,385ca53ca297a2b2c52c397aaa337b333816fc4baa7793c2ba6c4712fa52b16b
2,r2-G-SCA-01-bypass-pytest,G-SCA-01,primary,,pytest,accepted,accepted,385ca53ca297a2b2c52c397aaa337b333816fc4baa7793c2ba6c4712fa52b16b
2,r2-G-SCA-02-bypass-none,G-SCA-02,primary,,none,controlled_rejection,pytest,871abae3dae2c94a01d82c3bf5c236510435df7f32ebde4159e68567254258f3
2,r2-G-SCA-02-bypass-ruff_format,G-SCA-02,primary,,ruff_format,controlled_rejection,pytest,871abae3dae2c94a01d82c3bf5c236510435df7f32ebde4159e68567254258f3
2,r2-G-SCA-02-bypass-ruff_lint,G-SCA-02,primary,,ruff_lint,controlled_rejection,pytest,871abae3dae2c94a01d82c3bf5c236510435df7f32ebde4159e68567254258f3
2,r2-G-SCA-02-bypass-mypy,G-SCA-02,primary,,mypy,controlled_rejection,pytest,871abae3dae2c94a01d82c3bf5c236510435df7f32ebde4159e68567254258f3
2,r2-G-SCA-02-bypass-pytest,G-SCA-02,primary,,pytest,accepted,accepted,871abae3dae2c94a01d82c3bf5c236510435df7f32ebde4159e68567254258f3
2,r2-G-SCA-03-bypass-none,G-SCA-03,primary,,none,accepted,accepted,2d6e86becf3ed865a00a4fb74859f8e135e30b721d1b8a9698ee2f4e48db21de
2,r2-G-SCA-03-bypass-ruff_format,G-SCA-03,primary,,ruff_format,accepted,accepted,2d6e86becf3ed865a00a4fb74859f8e135e30b721d1b8a9698ee2f4e48db21de
2,r2-G-SCA-03-bypass-ruff_lint,G-SCA-03,primary,,ruff_lint,accepted,accepted,2d6e86becf3ed865a00a4fb74859f8e135e30b721d1b8a9698ee2f4e48db21de
2,r2-G-SCA-03-bypass-mypy,G-SCA-03,primary,,mypy,accepted,accepted,2d6e86becf3ed865a00a4fb74859f8e135e30b721d1b8a9698ee2f4e48db21de
2,r2-G-SCA-03-bypass-pytest,G-SCA-03,primary,,pytest,accepted,accepted,2d6e86becf3ed865a00a4fb74859f8e135e30b721d1b8a9698ee2f4e48db21de
2,r2-G-SCA-04-bypass-none,G-SCA-04,primary,,none,controlled_rejection,pytest,562cee632a05edb3ef0fbde5f91327eca6aa74fa4460a7b86107645c0069b75d
2,r2-G-SCA-04-bypass-ruff_format,G-SCA-04,primary,,ruff_format,controlled_rejection,pytest,562cee632a05edb3ef0fbde5f91327eca6aa74fa4460a7b86107645c0069b75d
2,r2-G-SCA-04-bypass-ruff_lint,G-SCA-04,primary,,ruff_lint,controlled_rejection,pytest,562cee632a05edb3ef0fbde5f91327eca6aa74fa4460a7b86107645c0069b75d
2,r2-G-SCA-04-bypass-mypy,G-SCA-04,primary,,mypy,controlled_rejection,pytest,562cee632a05edb3ef0fbde5f91327eca6aa74fa4460a7b86107645c0069b75d
2,r2-G-SCA-04-bypass-pytest,G-SCA-04,primary,,pytest,accepted,accepted,562cee632a05edb3ef0fbde5f91327eca6aa74fa4460a7b86107645c0069b75d
2,r2-G-SCA-05-bypass-none,G-SCA-05,primary,,none,controlled_rejection,pytest,2c3c3192bfc571b5e04ceb13b54f816ce7afcb9191d97108c8102d362ce4c8d5
2,r2-G-SCA-05-bypass-ruff_format,G-SCA-05,primary,,ruff_format,controlled_rejection,pytest,2c3c3192bfc571b5e04ceb13b54f816ce7afcb9191d97108c8102d362ce4c8d5
2,r2-G-SCA-05-bypass-ruff_lint,G-SCA-05,primary,,ruff_lint,controlled_rejection,pytest,2c3c3192bfc571b5e04ceb13b54f816ce7afcb9191d97108c8102d362ce4c8d5
2,r2-G-SCA-05-bypass-mypy,G-SCA-05,primary,,mypy,controlled_rejection,pytest,2c3c3192bfc571b5e04ceb13b54f816ce7afcb9191d97108c8102d362ce4c8d5
2,r2-G-SCA-05-bypass-pytest,G-SCA-05,primary,,pytest,accepted,accepted,2c3c3192bfc571b5e04ceb13b54f816ce7afcb9191d97108c8102d362ce4c8d5
2,r2-G-SCA-06-bypass-none,G-SCA-06,primary,,none,controlled_rejection,pytest,a6b1743bcb4e2c7126ec0aaae9a2a12a33afbf8cef56ebc76cf2726704756fb7
2,r2-G-SCA-06-bypass-ruff_format,G-SCA-06,primary,,ruff_format,controlled_rejection,pytest,a6b1743bcb4e2c7126ec0aaae9a2a12a33afbf8cef56ebc76cf2726704756fb7
2,r2-G-SCA-06-bypass-ruff_lint,G-SCA-06,primary,,ruff_lint,controlled_rejection,pytest,a6b1743bcb4e2c7126ec0aaae9a2a12a33afbf8cef56ebc76cf2726704756fb7
2,r2-G-SCA-06-bypass-mypy,G-SCA-06,primary,,mypy,controlled_rejection,pytest,a6b1743bcb4e2c7126ec0aaae9a2a12a33afbf8cef56ebc76cf2726704756fb7
2,r2-G-SCA-06-bypass-pytest,G-SCA-06,primary,,pytest,accepted,accepted,a6b1743bcb4e2c7126ec0aaae9a2a12a33afbf8cef56ebc76cf2726704756fb7
2,r2-D-FORMAT-01-bypass-none,D-FORMAT-01,directed,ruff_format,none,controlled_rejection,ruff_format,f2eb737d35541cde7d2a31db16a9a258f220bdc590e2323ccce0ecea1e22efc6
2,r2-D-FORMAT-01-bypass-ruff_format,D-FORMAT-01,directed,ruff_format,ruff_format,accepted,accepted,f2eb737d35541cde7d2a31db16a9a258f220bdc590e2323ccce0ecea1e22efc6
2,r2-D-FORMAT-01-bypass-ruff_lint,D-FORMAT-01,directed,ruff_format,ruff_lint,controlled_rejection,ruff_format,f2eb737d35541cde7d2a31db16a9a258f220bdc590e2323ccce0ecea1e22efc6
2,r2-D-FORMAT-01-bypass-mypy,D-FORMAT-01,directed,ruff_format,mypy,controlled_rejection,ruff_format,f2eb737d35541cde7d2a31db16a9a258f220bdc590e2323ccce0ecea1e22efc6
2,r2-D-FORMAT-01-bypass-pytest,D-FORMAT-01,directed,ruff_format,pytest,controlled_rejection,ruff_format,f2eb737d35541cde7d2a31db16a9a258f220bdc590e2323ccce0ecea1e22efc6
2,r2-D-FORMAT-02-bypass-none,D-FORMAT-02,directed,ruff_format,none,controlled_rejection,ruff_format,0f3aac591211ede88eed3c4043c71b5a8895216db7317e22929f4ff15f5b740a
2,r2-D-FORMAT-02-bypass-ruff_format,D-FORMAT-02,directed,ruff_format,ruff_format,accepted,accepted,0f3aac591211ede88eed3c4043c71b5a8895216db7317e22929f4ff15f5b740a
2,r2-D-FORMAT-02-bypass-ruff_lint,D-FORMAT-02,directed,ruff_format,ruff_lint,controlled_rejection,ruff_format,0f3aac591211ede88eed3c4043c71b5a8895216db7317e22929f4ff15f5b740a
2,r2-D-FORMAT-02-bypass-mypy,D-FORMAT-02,directed,ruff_format,mypy,controlled_rejection,ruff_format,0f3aac591211ede88eed3c4043c71b5a8895216db7317e22929f4ff15f5b740a
2,r2-D-FORMAT-02-bypass-pytest,D-FORMAT-02,directed,ruff_format,pytest,controlled_rejection,ruff_format,0f3aac591211ede88eed3c4043c71b5a8895216db7317e22929f4ff15f5b740a
2,r2-D-FORMAT-03-bypass-none,D-FORMAT-03,directed,ruff_format,none,controlled_rejection,ruff_format,e152919c6e6c07bc9279e3caee3d66052687c1cb5c590f6f8eaf92d61f31e2ee
2,r2-D-FORMAT-03-bypass-ruff_format,D-FORMAT-03,directed,ruff_format,ruff_format,accepted,accepted,e152919c6e6c07bc9279e3caee3d66052687c1cb5c590f6f8eaf92d61f31e2ee
2,r2-D-FORMAT-03-bypass-ruff_lint,D-FORMAT-03,directed,ruff_format,ruff_lint,controlled_rejection,ruff_format,e152919c6e6c07bc9279e3caee3d66052687c1cb5c590f6f8eaf92d61f31e2ee
2,r2-D-FORMAT-03-bypass-mypy,D-FORMAT-03,directed,ruff_format,mypy,controlled_rejection,ruff_format,e152919c6e6c07bc9279e3caee3d66052687c1cb5c590f6f8eaf92d61f31e2ee
2,r2-D-FORMAT-03-bypass-pytest,D-FORMAT-03,directed,ruff_format,pytest,controlled_rejection,ruff_format,e152919c6e6c07bc9279e3caee3d66052687c1cb5c590f6f8eaf92d61f31e2ee
2,r2-D-FORMAT-04-bypass-none,D-FORMAT-04,directed,ruff_format,none,controlled_rejection,ruff_format,50a3d5a3e5bf155c08612b60517a9625fb4244e391ef95f290aeba3459975539
2,r2-D-FORMAT-04-bypass-ruff_format,D-FORMAT-04,directed,ruff_format,ruff_format,accepted,accepted,50a3d5a3e5bf155c08612b60517a9625fb4244e391ef95f290aeba3459975539
2,r2-D-FORMAT-04-bypass-ruff_lint,D-FORMAT-04,directed,ruff_format,ruff_lint,controlled_rejection,ruff_format,50a3d5a3e5bf155c08612b60517a9625fb4244e391ef95f290aeba3459975539
2,r2-D-FORMAT-04-bypass-mypy,D-FORMAT-04,directed,ruff_format,mypy,controlled_rejection,ruff_format,50a3d5a3e5bf155c08612b60517a9625fb4244e391ef95f290aeba3459975539
2,r2-D-FORMAT-04-bypass-pytest,D-FORMAT-04,directed,ruff_format,pytest,controlled_rejection,ruff_format,50a3d5a3e5bf155c08612b60517a9625fb4244e391ef95f290aeba3459975539
2,r2-D-LINT-01-bypass-none,D-LINT-01,directed,ruff_lint,none,controlled_rejection,ruff_lint,2583de4cf9df2106dfc6f4791dab6f8f8ba382893986be751630050b31e9d384
2,r2-D-LINT-01-bypass-ruff_format,D-LINT-01,directed,ruff_lint,ruff_format,controlled_rejection,ruff_lint,2583de4cf9df2106dfc6f4791dab6f8f8ba382893986be751630050b31e9d384
2,r2-D-LINT-01-bypass-ruff_lint,D-LINT-01,directed,ruff_lint,ruff_lint,accepted,accepted,2583de4cf9df2106dfc6f4791dab6f8f8ba382893986be751630050b31e9d384
2,r2-D-LINT-01-bypass-mypy,D-LINT-01,directed,ruff_lint,mypy,controlled_rejection,ruff_lint,2583de4cf9df2106dfc6f4791dab6f8f8ba382893986be751630050b31e9d384
2,r2-D-LINT-01-bypass-pytest,D-LINT-01,directed,ruff_lint,pytest,controlled_rejection,ruff_lint,2583de4cf9df2106dfc6f4791dab6f8f8ba382893986be751630050b31e9d384
2,r2-D-LINT-02-bypass-none,D-LINT-02,directed,ruff_lint,none,controlled_rejection,ruff_lint,ce158b9c36228250becf266b0a89ab02a3a800b67affcfb597e8a54cab1ab82b
2,r2-D-LINT-02-bypass-ruff_format,D-LINT-02,directed,ruff_lint,ruff_format,controlled_rejection,ruff_lint,ce158b9c36228250becf266b0a89ab02a3a800b67affcfb597e8a54cab1ab82b
2,r2-D-LINT-02-bypass-ruff_lint,D-LINT-02,directed,ruff_lint,ruff_lint,accepted,accepted,ce158b9c36228250becf266b0a89ab02a3a800b67affcfb597e8a54cab1ab82b
2,r2-D-LINT-02-bypass-mypy,D-LINT-02,directed,ruff_lint,mypy,controlled_rejection,ruff_lint,ce158b9c36228250becf266b0a89ab02a3a800b67affcfb597e8a54cab1ab82b
2,r2-D-LINT-02-bypass-pytest,D-LINT-02,directed,ruff_lint,pytest,controlled_rejection,ruff_lint,ce158b9c36228250becf266b0a89ab02a3a800b67affcfb597e8a54cab1ab82b
2,r2-D-LINT-03-bypass-none,D-LINT-03,directed,ruff_lint,none,controlled_rejection,ruff_lint,caa7a492d284d14a877f8c721dfd19a030dfb0240775817118d9681a83ab0222
2,r2-D-LINT-03-bypass-ruff_format,D-LINT-03,directed,ruff_lint,ruff_format,controlled_rejection,ruff_lint,caa7a492d284d14a877f8c721dfd19a030dfb0240775817118d9681a83ab0222
2,r2-D-LINT-03-bypass-ruff_lint,D-LINT-03,directed,ruff_lint,ruff_lint,controlled_rejection,mypy,caa7a492d284d14a877f8c721dfd19a030dfb0240775817118d9681a83ab0222
2,r2-D-LINT-03-bypass-mypy,D-LINT-03,directed,ruff_lint,mypy,controlled_rejection,ruff_lint,caa7a492d284d14a877f8c721dfd19a030dfb0240775817118d9681a83ab0222
2,r2-D-LINT-03-bypass-pytest,D-LINT-03,directed,ruff_lint,pytest,controlled_rejection,ruff_lint,caa7a492d284d14a877f8c721dfd19a030dfb0240775817118d9681a83ab0222
2,r2-D-LINT-04-bypass-none,D-LINT-04,directed,ruff_lint,none,controlled_rejection,ruff_lint,896433bc62ea0499cb06714cd62975d7b646e292be0ccd3fa545ee70fe74190d
2,r2-D-LINT-04-bypass-ruff_format,D-LINT-04,directed,ruff_lint,ruff_format,controlled_rejection,ruff_lint,896433bc62ea0499cb06714cd62975d7b646e292be0ccd3fa545ee70fe74190d
2,r2-D-LINT-04-bypass-ruff_lint,D-LINT-04,directed,ruff_lint,ruff_lint,controlled_rejection,mypy,896433bc62ea0499cb06714cd62975d7b646e292be0ccd3fa545ee70fe74190d
2,r2-D-LINT-04-bypass-mypy,D-LINT-04,directed,ruff_lint,mypy,controlled_rejection,ruff_lint,896433bc62ea0499cb06714cd62975d7b646e292be0ccd3fa545ee70fe74190d
2,r2-D-LINT-04-bypass-pytest,D-LINT-04,directed,ruff_lint,pytest,controlled_rejection,ruff_lint,896433bc62ea0499cb06714cd62975d7b646e292be0ccd3fa545ee70fe74190d
2,r2-D-MYPY-01-bypass-none,D-MYPY-01,directed,mypy,none,controlled_rejection,mypy,4c5819c4340cc90056ee5c5b6e707305ee0d9ce1ca39021d649280e1414829bd
2,r2-D-MYPY-01-bypass-ruff_format,D-MYPY-01,directed,mypy,ruff_format,controlled_rejection,mypy,4c5819c4340cc90056ee5c5b6e707305ee0d9ce1ca39021d649280e1414829bd
2,r2-D-MYPY-01-bypass-ruff_lint,D-MYPY-01,directed,mypy,ruff_lint,controlled_rejection,mypy,4c5819c4340cc90056ee5c5b6e707305ee0d9ce1ca39021d649280e1414829bd
2,r2-D-MYPY-01-bypass-mypy,D-MYPY-01,directed,mypy,mypy,accepted,accepted,4c5819c4340cc90056ee5c5b6e707305ee0d9ce1ca39021d649280e1414829bd
2,r2-D-MYPY-01-bypass-pytest,D-MYPY-01,directed,mypy,pytest,controlled_rejection,mypy,4c5819c4340cc90056ee5c5b6e707305ee0d9ce1ca39021d649280e1414829bd
2,r2-D-MYPY-02-bypass-none,D-MYPY-02,directed,mypy,none,controlled_rejection,mypy,617a2adc3301de9bfc145d055326096f796c97b03714acfd272594bc211ba74e
2,r2-D-MYPY-02-bypass-ruff_format,D-MYPY-02,directed,mypy,ruff_format,controlled_rejection,mypy,617a2adc3301de9bfc145d055326096f796c97b03714acfd272594bc211ba74e
2,r2-D-MYPY-02-bypass-ruff_lint,D-MYPY-02,directed,mypy,ruff_lint,controlled_rejection,mypy,617a2adc3301de9bfc145d055326096f796c97b03714acfd272594bc211ba74e
2,r2-D-MYPY-02-bypass-mypy,D-MYPY-02,directed,mypy,mypy,accepted,accepted,617a2adc3301de9bfc145d055326096f796c97b03714acfd272594bc211ba74e
2,r2-D-MYPY-02-bypass-pytest,D-MYPY-02,directed,mypy,pytest,controlled_rejection,mypy,617a2adc3301de9bfc145d055326096f796c97b03714acfd272594bc211ba74e
2,r2-D-MYPY-03-bypass-none,D-MYPY-03,directed,mypy,none,controlled_rejection,mypy,380d80a82085c43db5ab98d8a34f75be1f09f6a40cf20dc094c01600f2c2fd16
2,r2-D-MYPY-03-bypass-ruff_format,D-MYPY-03,directed,mypy,ruff_format,controlled_rejection,mypy,380d80a82085c43db5ab98d8a34f75be1f09f6a40cf20dc094c01600f2c2fd16
2,r2-D-MYPY-03-bypass-ruff_lint,D-MYPY-03,directed,mypy,ruff_lint,controlled_rejection,mypy,380d80a82085c43db5ab98d8a34f75be1f09f6a40cf20dc094c01600f2c2fd16
2,r2-D-MYPY-03-bypass-mypy,D-MYPY-03,directed,mypy,mypy,accepted,accepted,380d80a82085c43db5ab98d8a34f75be1f09f6a40cf20dc094c01600f2c2fd16
2,r2-D-MYPY-03-bypass-pytest,D-MYPY-03,directed,mypy,pytest,controlled_rejection,mypy,380d80a82085c43db5ab98d8a34f75be1f09f6a40cf20dc094c01600f2c2fd16
2,r2-D-MYPY-04-bypass-none,D-MYPY-04,directed,mypy,none,controlled_rejection,mypy,91d1430a1f3d22c0a07cd62585a8aa77c38017aeac268cab1148325da6795612
2,r2-D-MYPY-04-bypass-ruff_format,D-MYPY-04,directed,mypy,ruff_format,controlled_rejection,mypy,91d1430a1f3d22c0a07cd62585a8aa77c38017aeac268cab1148325da6795612
2,r2-D-MYPY-04-bypass-ruff_lint,D-MYPY-04,directed,mypy,ruff_lint,controlled_rejection,mypy,91d1430a1f3d22c0a07cd62585a8aa77c38017aeac268cab1148325da6795612
2,r2-D-MYPY-04-bypass-mypy,D-MYPY-04,directed,mypy,mypy,accepted,accepted,91d1430a1f3d22c0a07cd62585a8aa77c38017aeac268cab1148325da6795612
2,r2-D-MYPY-04-bypass-pytest,D-MYPY-04,directed,mypy,pytest,controlled_rejection,mypy,91d1430a1f3d22c0a07cd62585a8aa77c38017aeac268cab1148325da6795612
2,r2-D-PYTEST-01-bypass-none,D-PYTEST-01,directed,pytest,none,controlled_rejection,pytest,2371a08950c8da7aff7d53748fe234fb3c132eaacc2729dfe78037ac14a6e4f2
2,r2-D-PYTEST-01-bypass-ruff_format,D-PYTEST-01,directed,pytest,ruff_format,controlled_rejection,pytest,2371a08950c8da7aff7d53748fe234fb3c132eaacc2729dfe78037ac14a6e4f2
2,r2-D-PYTEST-01-bypass-ruff_lint,D-PYTEST-01,directed,pytest,ruff_lint,controlled_rejection,pytest,2371a08950c8da7aff7d53748fe234fb3c132eaacc2729dfe78037ac14a6e4f2
2,r2-D-PYTEST-01-bypass-mypy,D-PYTEST-01,directed,pytest,mypy,controlled_rejection,pytest,2371a08950c8da7aff7d53748fe234fb3c132eaacc2729dfe78037ac14a6e4f2
2,r2-D-PYTEST-01-bypass-pytest,D-PYTEST-01,directed,pytest,pytest,accepted,accepted,2371a08950c8da7aff7d53748fe234fb3c132eaacc2729dfe78037ac14a6e4f2
2,r2-D-PYTEST-02-bypass-none,D-PYTEST-02,directed,pytest,none,controlled_rejection,pytest,b56d9aad910a290030842151b01a1180dd5e1aa6cecf10723fcfd7811fc56295
2,r2-D-PYTEST-02-bypass-ruff_format,D-PYTEST-02,directed,pytest,ruff_format,controlled_rejection,pytest,b56d9aad910a290030842151b01a1180dd5e1aa6cecf10723fcfd7811fc56295
2,r2-D-PYTEST-02-bypass-ruff_lint,D-PYTEST-02,directed,pytest,ruff_lint,controlled_rejection,pytest,b56d9aad910a290030842151b01a1180dd5e1aa6cecf10723fcfd7811fc56295
2,r2-D-PYTEST-02-bypass-mypy,D-PYTEST-02,directed,pytest,mypy,controlled_rejection,pytest,b56d9aad910a290030842151b01a1180dd5e1aa6cecf10723fcfd7811fc56295
2,r2-D-PYTEST-02-bypass-pytest,D-PYTEST-02,directed,pytest,pytest,accepted,accepted,b56d9aad910a290030842151b01a1180dd5e1aa6cecf10723fcfd7811fc56295
2,r2-D-PYTEST-03-bypass-none,D-PYTEST-03,directed,pytest,none,controlled_rejection,pytest,b35b92747b17db63abe496dc319f733b5e74120ff784e9ce5beb6469a3a61dc3
2,r2-D-PYTEST-03-bypass-ruff_format,D-PYTEST-03,directed,pytest,ruff_format,controlled_rejection,pytest,b35b92747b17db63abe496dc319f733b5e74120ff784e9ce5beb6469a3a61dc3
2,r2-D-PYTEST-03-bypass-ruff_lint,D-PYTEST-03,directed,pytest,ruff_lint,controlled_rejection,pytest,b35b92747b17db63abe496dc319f733b5e74120ff784e9ce5beb6469a3a61dc3
2,r2-D-PYTEST-03-bypass-mypy,D-PYTEST-03,directed,pytest,mypy,controlled_rejection,pytest,b35b92747b17db63abe496dc319f733b5e74120ff784e9ce5beb6469a3a61dc3
2,r2-D-PYTEST-03-bypass-pytest,D-PYTEST-03,directed,pytest,pytest,accepted,accepted,b35b92747b17db63abe496dc319f733b5e74120ff784e9ce5beb6469a3a61dc3
2,r2-D-PYTEST-04-bypass-none,D-PYTEST-04,directed,pytest,none,controlled_rejection,pytest,d521c8597ad5eebca4bf1debeabe7395b6bf661b6919fa920e4766dd2539e58f
2,r2-D-PYTEST-04-bypass-ruff_format,D-PYTEST-04,directed,pytest,ruff_format,controlled_rejection,pytest,d521c8597ad5eebca4bf1debeabe7395b6bf661b6919fa920e4766dd2539e58f
2,r2-D-PYTEST-04-bypass-ruff_lint,D-PYTEST-04,directed,pytest,ruff_lint,controlled_rejection,pytest,d521c8597ad5eebca4bf1debeabe7395b6bf661b6919fa920e4766dd2539e58f
2,r2-D-PYTEST-04-bypass-mypy,D-PYTEST-04,directed,pytest,mypy,controlled_rejection,pytest,d521c8597ad5eebca4bf1debeabe7395b6bf661b6919fa920e4766dd2539e58f
2,r2-D-PYTEST-04-bypass-pytest,D-PYTEST-04,directed,pytest,pytest,accepted,accepted,d521c8597ad5eebca4bf1debeabe7395b6bf661b6919fa920e4766dd2539e58f
2,r2-CTRL-02-bypass-none,CTRL-02,control,,none,accepted,accepted,49f3abd713b73e8134443631edb31c8809e38b28c93db3f0ffddc007921460ec
